timestamp,area_mm2,thickness_mm,volume_mm3
2025-05-18 19:00:00,7006.175993501325,13.66130069536557,95713.47697187321
2025-05-18 20:00:00,7006.205036144121,13.56762731621046,95057.57883136027
2025-05-18 21:00:00,7006.223913861938,13.580730736765949,95149.64045564944
2025-05-18 22:00:00,7006.261669297572,13.465432694240125,94342.34494616091
2025-05-18 23:00:00,7006.319754583163,13.53424574942723,94825.2533575952
2025-05-19 00:00:00,7006.33718016884,13.611057518389003,95363.6583525055
2025-05-19 01:00:00,7006.357510018797,13.71321194581776,96079.66550305975
2025-05-19 02:00:00,7006.392361190152,13.51338478234656,94680.07591285618
2025-05-19 03:00:00,7006.454802872162,13.799710599300617,96687.04860671569
2025-05-19 04:00:00,7006.494010439936,14.168415129225453,99270.9157403447
2025-05-19 05:00:00,7006.575329839763,14.222094939507215,99648.17954179019
2025-05-19 06:00:00,7006.5985639539995,14.029301820812735,98297.68599098374
2025-05-19 07:00:00,7006.604372482559,14.163069255195147,99235.02297122362
2025-05-19 08:00:00,7006.66245776815,13.95443948711765,97774.04727358467
2025-05-19 09:00:00,7006.663909900289,14.185960046625668,99396.25428597949
2025-05-19 10:00:00,7006.695856807364,14.073616302906068,98609.54903986852
2025-05-19 11:00:00,7006.736516507278,14.621447807387758,102448.63227622908
2025-05-19 12:00:00,7006.7684634143525,14.954519876200813,104782.85825406696
2025-05-19 13:00:00,7006.78879326431,15.185296836689579,106400.16769770852
2025-05-19 14:00:00,7006.796053925008,15.063728445677079,105548.47303056804
2025-05-19 15:00:00,7006.804766717847,15.18403070862977,106391.53874721724
2025-05-19 16:00:00,7006.807670982126,15.271252863861088,107002.73171200964
2025-05-19 17:00:00,7006.810575246406,14.709031713493308,103063.39896173967
2025-05-19 18:00:00,7006.8294529642235,14.624964829776118,102474.6343178412
2025-05-19 19:00:00,7006.871564796276,14.568089553438643,102076.73244539491
2025-05-19 20:00:00,7006.9398150068455,14.38675187909482,100807.10455025405
2025-05-19 21:00:00,7006.963049121082,14.058181598938866,98505.15900159856
2025-05-19 22:00:00,7006.964501253222,14.335242574058444,100446.53583328138
2025-05-19 23:00:00,7006.964501253222,14.129486715704008,99004.81183786696
2025-05-20 00:00:00,7006.981926838899,13.468346798504763,94372.46260152143
2025-05-20 01:00:00,7006.983378971039,13.394891273765024,93857.78051839574
2025-05-20 02:00:00,7006.990639631738,13.233711162024198,92728.49023989361
2025-05-20 03:00:00,7006.992091763877,13.570079183246916,95085.43752162076
2025-05-20 04:00:00,7006.996448160297,13.329173198279674,93397.46925725912
2025-05-20 05:00:00,7007.005160953136,13.45180674464408,94256.87928386526
2025-05-20 06:00:00,7007.04001212449,13.604746975360747,95329.00641118239
2025-05-20 07:00:00,7007.048724917329,13.744201937376905,96306.29266030314
2025-05-20 08:00:00,7007.10390593864,13.211543872342137,92574.6606713683
2025-05-20 09:00:00,7007.118427260038,13.202178544153703,92509.22855671651
2025-05-20 10:00:00,7007.119879392178,13.615016680734758,95402.05404183263
2025-05-20 11:00:00,7007.131496449296,13.324028296957275,93363.218339191
2025-05-20 12:00:00,7007.160539092091,14.084730093653283,98693.96491601014
2025-05-20 13:00:00,7007.188129602747,14.183689055026328,99387.77758035688
2025-05-20 14:00:00,7007.272353266854,14.510912818039312,101681.9182105125
2025-05-20 15:00:00,7007.302848041789,14.805197154226457,103744.50018463124
2025-05-20 16:00:00,7007.313012966768,14.859640660798265,104126.15337042179
2025-05-20 17:00:00,7007.317369363187,14.02371477953294,98268.6201576164
2025-05-20 18:00:00,7007.323177891746,14.431488403874756,101126.10318394753
2025-05-20 19:00:00,7007.350768402402,14.618473411310745,102436.77089161843
2025-05-20 20:00:00,7007.397236630874,14.861791068772863,104142.47366670438
2025-05-20 21:00:00,7007.449513387906,14.618714578560233,102439.9043598886
2025-05-20 22:00:00,7007.530832787734,14.509666787250293,101676.93738513257
2025-05-20 23:00:00,7007.570040355507,14.793621126251056,103667.3361926872
2025-05-21 00:00:00,7007.603439394722,15.008159491940996,105171.23007471027
2025-05-21 01:00:00,7007.636838433937,14.1696008682021,99295.41702991852
2025-05-21 02:00:00,7007.670237473151,14.081072390369389,98675.51190169649
2025-05-21 03:00:00,7007.671689605291,14.133204710800275,99040.85853527123
2025-05-21 04:00:00,7007.694923719528,14.053378351219907,98481.78813295365
2025-05-21 05:00:00,7007.703636512367,14.065778367297721,98568.80621488922
2025-05-21 06:00:00,7007.721062098044,14.334478877768401,100452.02954593716
2025-05-21 07:00:00,7007.723966362323,14.50635073756984,101656.50172812592
2025-05-21 08:00:00,7007.764626062237,14.754411350938543,103395.44194347826
2025-05-21 09:00:00,7007.802381497871,14.891856585875638,104359.18804742405
2025-05-21 10:00:00,7007.81109429071,14.779854495759476,103574.42830738568
2025-05-21 11:00:00,7007.818354951409,15.122894810884684,105978.4998357171
2025-05-21 12:00:00,7007.828519876387,14.954519876200813,104798.71088949835
2025-05-21 13:00:00,7008.278680839717,14.90057880139877,104427.40874601522
2025-05-21 14:00:00,7008.698347028111,15.230334820531374,106744.82248134293
2025-05-21 15:00:00,7011.0682266802205,15.437959725069335,108236.58891320253
2025-05-21 16:00:00,7012.245905845576,15.418947706901404,108121.4529301664
2025-05-21 17:00:00,7019.776663122439,15.715101089272078,110316.49988508214
2025-05-21 18:00:00,7027.452633613278,15.616262711523776,109742.54651929458
2025-05-21 19:00:00,7027.5034582381695,15.369227058965393,108007.29630732695
2025-05-21 20:00:00,7027.687879019921,15.238393826118415,107090.67558754438
2025-05-21 21:00:00,7028.058172715563,15.056935568149846,105821.01907578718
2025-05-21 22:00:00,7028.058172715563,15.38289320310302,108111.86829607887
2025-05-21 23:00:00,7028.058172715563,15.280015273925803,107388.83622513288
